cwnd:vector Network_three_routers.client.tcp.conn-14 (#0 - WS_enabled-0-20200805-20:00:33-23494),,cwnd:vector Network_three_routers.other_client.tcp.conn-15 (#0 - WS_enabled-0-20200805-20:00:33-23494),
12.454365862764,35498,15.430563142764,34499
12.454485782764,35557,15.430683062764,34560
12.454605702764,35616,15.430802982764,34621
12.454725622764,35675,15.430922902764,34681
12.454845542764,35734,15.431042822764,34741
12.454965462764,35792,15.431162742764,34801
12.455085382764,35850,15.431282662764,34861
12.455205302764,35908,15.431402582764,34921
12.455325222764,35966,15.431522502764,34981
12.455445142764,36024,15.431642422764,35041
12.455565062764,36082,15.431762342764,35101
12.455684982764,36140,15.432122102764,35161
12.455804902764,36198,15.434760342764,35220
12.455924822764,36256,15.434880262764,35279
12.456044742764,36314,15.435000182764,35338
12.456404502764,36372,15.435120102764,35397
12.459162662764,36429,15.435240022764,35456
12.459282582764,36486,15.435359942764,35515
12.459402502764,36543,15.435479862764,35574
12.459522422764,36600,15.435599782764,35633
12.459642342764,36657,15.435719702764,35692
12.459762262764,36714,15.435839622764,35751
12.459882182764,36771,15.435959542764,35809
12.460002102764,36828,15.436079462764,35867
12.460122022764,36885,15.436199382764,35925
12.460241942764,36942,15.436319302764,35983
12.460361862764,36999,15.436439222764,36041
12.460481782764,37055,15.436559142764,36099
12.460601702764,37111,15.436679062764,36157
12.460721622764,37167,15.436798982764,36215
12.460841542764,37223,15.436918902764,36273
12.460961462764,37279,15.437038822764,36331
12.461081382764,37335,15.437158742764,36389
12.461201302764,37391,15.437278662764,36446
12.461321222764,37447,15.437398582764,36503
12.461441142764,37503,15.437758342764,36560
12.461561062764,37559,15.440516502764,36617
12.461680982764,37615,15.440636422764,36674
12.461800902764,37671,15.440756342764,36731
12.461920822764,37726,15.440876262764,36788
12.462280582764,37781,15.440996182764,36845
12.465158662764,37836,15.441116102764,36902
12.465278582764,37891,15.441236022764,36959
12.465398502764,37946,15.441355942764,37016
12.465518422764,38001,15.441475862764,37072
12.465638342764,38056,15.441595782764,37128
12.465758262764,38111,15.441715702764,37184
12.465878182764,38166,15.441835622764,37240
12.465998102764,38221,15.441955542764,37296
12.466118022764,38276,15.442075462764,37352
12.466237942764,38331,15.442195382764,37408
12.466357862764,38386,15.442315302764,37464
12.466477782764,38440,15.442435222764,37520
12.466597702764,38494,15.442555142764,37576
12.466717622764,38548,15.442675062764,37632
12.466837542764,38602,15.442794982764,37688
12.466957462764,38656,15.442914902764,37743
12.467077382764,38710,15.443034822764,37798
12.467197302764,38764,15.443154742764,37853
12.467317222764,38818,15.443274662764,37908
12.467437142764,38872,15.443634422764,37963
12.467557062764,38926,15.446512502764,38018
12.467676982764,38980,15.446632422764,38073
12.467796902764,39034,15.446752342764,38128
12.467916822764,39088,15.446872262764,38183
12.468276582764,39141,15.446992182764,38238
12.468396502764,39194,15.447112102764,38293
12.471394502764,39247,15.447232022764,38348
12.471514422764,39300,15.447351942764,38402
12.471634342764,39353,15.447471862764,38456
12.471754262764,39406,15.447591782764,38510
12.471874182764,39459,15.447711702764,38564
12.471994102764,39512,15.447831622764,38618
12.472114022764,39565,15.447951542764,38672
12.472233942764,39618,15.448071462764,38726
12.472353862764,39671,15.448191382764,38780
12.472473782764,39724,15.448311302764,38834
12.472593702764,39777,15.448431222764,38888
12.472713622764,39830,15.448551142764,38942
12.472833542764,39882,15.448671062764,38996
12.472953462764,39934,15.448790982764,39050
12.473073382764,39986,15.448910902764,39103
12.473193302764,40038,15.449030822764,39156
12.473313222764,40090,15.449150742764,39209
12.473433142764,40142,15.449270662764,39262
12.473553062764,40194,15.449390582764,39315
12.473672982764,40246,15.449750342764,39368
12.473792902764,40298,15.452748342764,39421
12.473912822764,40350,15.452868262764,39474
12.474032742764,40402,15.452988182764,39527
12.474152662764,40454,15.453108102764,39580
12.474512422764,40506,15.453228022764,39633
12.474632342764,40558,15.453347942764,39686
12.477990102764,24635,15.453467862764,39739
12.478110022764,26087,15.453587782764,39792
12.478229942764,27539,15.453707702764,39844
12.478349862764,28991,15.453827622764,39896
12.478469782764,30443,15.453947542764,39948
12.478589702764,31895,15.454067462764,40000
12.478709622764,33347,15.454187382764,40052
12.478829542764,34799,15.454307302764,40104
12.478949462764,36251,15.454427222764,40156
12.479069382764,37703,15.454547142764,40208
12.479189302764,39155,15.454667062764,40260
12.479309222764,40607,15.454786982764,40312
12.479429142764,42059,15.454906902764,40364
12.479549062764,43511,15.455026822764,40416
12.479668982764,44963,15.455146742764,40468
12.479788902764,46415,15.455266662764,40520
12.479908822764,47867,15.455386582764,40572
12.480028742764,49319,15.455506502764,40623
12.480148662764,50771,15.455626422764,40674
12.480268582764,52223,15.455746342764,40725
12.480388502764,53675,15.455986182764,40776
12.480508422764,55127,15.459343942764,24744
12.480748262764,56579,15.459463862764,26196
12.480868182764,58031,15.459583782764,27648
12.484106022764,20279,15.459703702764,29100
12.484222022764,20382,15.459823622764,30552
12.484341942764,20485,15.459943542764,32004
12.484461862764,20587,15.460063462764,33456
12.484581782764,20689,15.460183382764,34908
12.484701702764,20790,15.460303302764,36360
12.484821622764,20891,15.460423222764,37812
12.484941542764,20991,15.460543142764,39264
12.485061462764,21091,15.460663062764,40716
12.485181382764,21190,15.460782982764,42168
12.485301302764,21289,15.460902902764,43620
12.485421222764,21388,15.461022822764,45072
12.485541142764,21486,15.461142742764,46524
12.485661062764,21584,15.461262662764,47976
12.487477302764,21681,15.461382582764,49428
12.487597222764,21778,15.461502502764,50880
12.487717142764,21874,15.461622422764,52332
12.487837062764,21970,15.461742342764,53784
12.487956982764,22065,15.461862262764,55236
12.488076902764,22160,15.461982182764,56688
12.488196822764,22255,15.462102102764,58140
12.488316742764,22349,15.462222022764,59592
12.488436662764,22443,15.463978342764,20388
12.488556582764,22536,15.463986902764,20491
12.488676502764,22629,15.464106822764,20593
12.488796422764,22722,15.464226742764,20695
12.488916342764,22814,15.464346662764,20796
12.489036262764,22906,15.464466582764,20897
12.490860662764,22998,15.464586502764,20997
12.490980582764,23089,15.464706422764,21097
12.491100502764,23180,15.464826342764,21196
12.491220422764,23270,15.464946262764,21295
12.491340342764,23360,15.465066182764,21394
12.491460262764,23450,15.465186102764,21492
12.491580182764,23539,15.465306022764,21590
12.491700102764,23628,15.465425942764,21687
12.491820022764,23717,15.465545862764,21784
12.491939942764,23805,15.467310662764,21880
12.492059862764,23893,15.467327462764,21976
12.492179782764,23981,15.467447382764,22071
12.492299702764,24068,15.467567302764,22166
12.492419622764,24155,15.467687222764,22261
12.492539542764,24242,15.467807142764,22355
12.494458262764,24328,15.467927062764,22449
12.494698102764,24414,15.468046982764,22542
12.494818022764,24500,15.468166902764,22635
12.494937942764,24586,15.468286822764,22728
12.495057862764,24671,15.468406742764,22820
12.495177782764,24756,15.468526662764,22912
12.495297702764,24841,15.468646582764,23004
12.495417622764,24925,15.468766502764,23095
12.495537542764,25009,15.468886422764,23186
12.495657462764,25093,15.470685222764,23276
12.495777382764,25177,15.470925062764,23366
12.495897302764,25260,15.471044982764,23456
12.496017222764,25343,15.471164902764,23545
12.496137142764,25426,15.471284822764,23634
12.496257062764,25508,15.471404742764,23723
12.496376982764,25590,15.471524662764,23811
12.498295702764,25672,15.471644582764,23899
12.498535542764,25754,15.471764502764,23987
12.498655462764,25835,15.471884422764,24074
12.498775382764,25916,15.472004342764,24161
12.498895302764,25997,15.472124262764,24248
12.499015222764,26078,15.472244182764,24334
12.499135142764,26158,15.472364102764,24420
12.499255062764,26238,15.472484022764,24506
12.499374982764,26318,15.474402742764,24592
12.499494902764,26398,15.474522662764,24677
12.499614822764,26477,15.474762502764,24762
12.499734742764,26556,15.474882422764,24847
12.499854662764,26635,15.475002342764,24931
12.499974582764,26714,15.475122262764,25015
12.500094502764,26792,15.475242182764,25099
12.500214422764,26870,15.475362102764,25182
12.500334342764,26948,15.475482022764,25265
12.502372982764,27026,15.475601942764,25348
12.502612822764,27104,15.475721862764,25431
12.502732742764,27181,15.475841782764,25513
12.502852662764,27258,15.475961702764,25595
12.502972582764,27335,15.476081622764,25677
12.503092502764,27412,15.476201542764,25759
12.503212422764,27488,15.476321462764,25840
12.503332342764,27564,15.478360102764,25921
12.503452262764,27640,15.478480022764,26002
12.503572182764,27716,15.478719862764,26083
12.503692102764,27792,15.478839782764,26163
12.503812022764,27867,15.478959702764,26243
12.503931942764,27942,15.479079622764,26323
12.504051862764,28017,15.479199542764,26403
12.504171782764,28092,15.479319462764,26482
12.504291702764,28167,15.479439382764,26561
12.504411622764,28241,15.479559302764,26640
12.504531542764,28315,15.479679222764,26719
12.506690102764,28389,15.479799142764,26797
12.506929942764,28463,15.479919062764,26875
12.507049862764,28537,15.480038982764,26953
12.507169782764,28610,15.480158902764,27031
12.507289702764,28683,15.480278822764,27108
12.507409622764,28756,15.480398742764,27185
12.507529542764,28829,15.482557302764,27262
12.507649462764,28902,15.482677222764,27339
12.507769382764,28974,15.482917062764,27416
12.507889302764,29046,15.483036982764,27492
12.508009222764,29118,15.483156902764,27568
12.508129142764,29190,15.483276822764,27644
12.508249062764,29262,15.483396742764,27720
12.508368982764,29334,15.483516662764,27796
12.508488902764,29405,15.483636582764,27871
12.508608822764,29476,15.483756502764,27946
12.508728742764,29547,15.483876422764,28021
12.508848662764,29618,15.483996342764,28096
12.508968582764,29689,15.484116262764,28171
12.511247062764,29760,15.484236182764,28245
12.511486902764,29830,15.484356102764,28319
12.511606822764,29900,15.484476022764,28393
12.511726742764,29970,15.484595942764,28467
12.511846662764,30040,15.484715862764,28541
12.511966582764,30110,15.486994342764,28614
12.512086502764,30180,15.487114262764,28687
12.512206422764,30249,15.487354102764,28760
12.512326342764,30318,15.487474022764,28833
12.512446262764,30387,15.487593942764,28906
12.512566182764,30456,15.487713862764,28978
12.512686102764,30525,15.487833782764,29050
12.512806022764,30594,15.487953702764,29122
12.512925942764,30662,15.488073622764,29194
12.513045862764,30730,15.488193542764,29266
12.513165782764,30798,15.488313462764,29338
12.513285702764,30866,15.488433382764,29409
12.513405622764,30934,15.488553302764,29480
12.513525542764,31002,15.488673222764,29551
12.513645462764,31070,15.488793142764,29622
12.516043862764,31137,15.488913062764,29693
12.516283702764,31204,15.489032982764,29764
12.516403622764,31271,15.489152902764,29834
12.516523542764,31338,15.489272822764,29904
12.516643462764,31405,15.491671222764,29974
12.516763382764,31472,15.491791142764,30044
12.516883302764,31538,15.492030982764,30114
12.517003222764,31604,15.492150902764,30184
12.517123142764,31670,15.492270822764,30253
12.517243062764,31736,15.492390742764,30322
12.517362982764,31802,15.492510662764,30391
12.517482902764,31868,15.492630582764,30460
12.517602822764,31934,15.492750502764,30529
12.517722742764,32000,15.492870422764,30598
12.517842662764,32065,15.492990342764,30666
12.517962582764,32130,15.493110262764,30734
12.518082502764,32195,15.493230182764,30802
12.518202422764,32260,15.493350102764,30870
12.518322342764,32325,15.493470022764,30938
12.518442262764,32390,15.493589942764,31006
12.518562182764,32455,15.493709862764,31073
12.521080502764,32519,15.493829782764,31140
12.521320342764,32583,15.493949702764,31207
12.521440262764,32647,15.494069622764,31274
12.521560182764,32711,15.496587942764,31341
12.521680102764,32775,15.496707862764,31408
12.521800022764,32839,15.496947702764,31475
12.521919942764,32903,15.497067622764,31541
12.522039862764,32967,15.497187542764,31607
12.522159782764,33030,15.497307462764,31673
12.522279702764,33093,15.497427382764,31739
12.522399622764,33156,15.497547302764,31805
12.522519542764,33219,15.497667222764,31871
12.522639462764,33282,15.497787142764,31937
12.522759382764,33345,15.497907062764,32003
12.522879302764,33408,15.498026982764,32068
12.522999222764,33471,15.498146902764,32133
12.523119142764,33533,15.498266822764,32198
12.523239062764,33595,15.498386742764,32263
12.523358982764,33657,15.498506662764,32328
12.523478902764,33719,15.498626582764,32393
12.523598822764,33781,15.498746502764,32458
12.523718742764,33843,15.498866422764,32522
12.526356982764,33905,15.498986342764,32586
12.526596822764,33967,15.499106262764,32650
12.526716742764,34029,15.501744502764,32714
12.526836662764,34090,15.501864422764,32778
12.526956582764,34151,15.502104262764,32842
12.527076502764,34212,15.502224182764,32906
12.527196422764,34273,15.502344102764,32970
12.527316342764,34334,15.502464022764,33033
12.527436262764,34395,15.502583942764,33096
12.527556182764,34456,15.502703862764,33159
12.527676102764,34517,15.502823782764,33222
12.527796022764,34578,15.502943702764,33285
12.527915942764,34638,15.503063622764,33348
12.528035862764,34698,15.503183542764,33411
12.528155782764,34758,15.503303462764,33474
12.528275702764,34818,15.503423382764,33536
12.528395622764,34878,15.503543302764,33598
12.528515542764,34938,15.503663222764,33660
12.528635462764,34998,15.503783142764,33722
12.528755382764,35058,15.503903062764,33784
12.528875302764,35118,15.504022982764,33846
12.528995222764,35178,15.504142902764,33908
12.529115142764,35237,15.504262822764,33970
12.531873302764,35296,15.504382742764,34032
12.532113142764,35355,15.507140902764,34093
12.532233062764,35414,15.507260822764,34154
12.532352982764,35473,15.507500662764,34215
12.532472902764,35532,15.507620582764,34276
12.532592822764,35591,15.507740502764,34337
12.532712742764,35650,15.507860422764,34398
12.532832662764,35709,15.507980342764,34459
12.532952582764,35768,15.508100262764,34520
12.533072502764,35826,15.508220182764,34581
12.533192422764,35884,15.508340102764,34641
12.533312342764,35942,15.508460022764,34701
12.533432262764,36000,15.508579942764,34761
12.533552182764,36058,15.508699862764,34821
12.533672102764,36116,15.508819782764,34881
12.533792022764,36174,15.508939702764,34941
12.533911942764,36232,15.509059622764,35001
12.534031862764,36290,15.509179542764,35061
12.534151782764,36348,15.509299462764,35121
12.534271702764,36406,15.509419382764,35181
12.534391622764,36463,15.509539302764,35240
12.534511542764,36520,15.509659222764,35299
12.534631462764,36577,15.509779142764,35358
12.534751382764,36634,15.509899062764,35417
12.537629462764,36691,15.512777142764,35476
12.537869302764,36748,15.512897062764,35535
12.537989222764,36805,15.513136902764,35594
12.538109142764,36862,15.513256822764,35653
12.538229062764,36919,15.513376742764,35712
12.538348982764,36976,15.513496662764,35771
12.538468902764,37033,15.513616582764,35829
12.538588822764,37089,15.513736502764,35887
12.538708742764,37145,15.513856422764,35945
12.538828662764,37201,15.513976342764,36003
12.538948582764,37257,15.514096262764,36061
12.539068502764,37313,15.514216182764,36119
12.539188422764,37369,15.514336102764,36177
12.539308342764,37425,15.514456022764,36235
12.539428262764,37481,15.514575942764,36293
12.539548182764,37537,15.514695862764,36351
12.539668102764,37593,15.514815782764,36408
12.539788022764,37649,15.514935702764,36465
12.539907942764,37704,15.515055622764,36522
12.540027862764,37759,15.515175542764,36579
12.540147782764,37814,15.515295462764,36636
12.540267702764,37869,15.515415382764,36693
12.540387622764,37924,15.515535302764,36750
12.540507542764,37979,15.515655222764,36807
12.540627462764,38034,15.518653222764,36864
12.543625462764,38089,15.518773142764,36921
12.543865302764,38144,15.519012982764,36978
12.543985222764,38199,15.519132902764,37035
12.544105142764,38254,15.519252822764,37091
12.544225062764,38309,15.519372742764,37147
12.544344982764,38364,15.519492662764,37203
12.544464902764,38418,15.519612582764,37259
12.544584822764,38472,15.519732502764,37315
12.544704742764,38526,15.519852422764,37371
12.544824662764,38580,15.519972342764,37427
12.544944582764,38634,15.520092262764,37483
12.545064502764,38688,15.520212182764,37539
12.545184422764,38742,15.520332102764,37595
12.545304342764,38796,15.520452022764,37651
12.545424262764,38850,15.520571942764,37706
12.545544182764,38904,15.520691862764,37761
12.545664102764,38958,15.520811782764,37816
12.545784022764,39012,15.520931702764,37871
12.545903942764,39066,15.521051622764,37926
12.546023862764,39119,15.521171542764,37981
12.546143782764,39172,15.521291462764,38036
12.546263702764,39225,15.521411382764,38091
12.546383622764,39278,15.521531302764,38146
12.546503542764,39331,15.521651222764,38201
12.546623462764,39384,15.524649222764,38256
12.546743382764,39437,15.524769142764,38311
12.549861302764,39490,15.525128902764,38366
12.550101142764,39543,15.525248822764,38420
12.550221062764,39596,15.525368742764,38474
12.550340982764,39649,15.525488662764,38528
12.550460902764,39702,15.525608582764,38582
12.550580822764,39755,15.525728502764,38636
12.550700742764,39808,15.525848422764,38690
12.550820662764,39860,15.525968342764,38744
12.550940582764,39912,15.526088262764,38798
12.551060502764,39964,15.526208182764,38852
12.551180422764,40016,15.526328102764,38906
12.551300342764,40068,15.526448022764,38960
12.551420262764,40120,15.526567942764,39014
12.551540182764,40172,15.526687862764,39068
12.551660102764,40224,15.526807782764,39121
12.551780022764,40276,15.526927702764,39174
12.551899942764,40328,15.527047622764,39227
12.552019862764,40380,15.527167542764,39280
12.552139782764,40432,15.527287462764,39333
12.552259702764,40484,15.527407382764,39386
12.552379622764,40536,15.527527302764,39439
12.552499542764,40588,15.527647222764,39492
12.552619462764,40639,15.527767142764,39545
12.552739382764,40690,15.527887062764,39598
12.552859302764,40741,15.530885062764,39651
12.552979222764,40792,15.531004982764,39704
12.553099142764,40843,15.531364742764,39757
12.556576822764,24777,15.531484662764,39810
12.556696742764,26229,15.531604582764,39862
12.556816662764,27681,15.531724502764,39914
12.556936582764,29133,15.531844422764,39966
12.557056502764,30585,15.531964342764,40018
12.557176422764,32037,15.532084262764,40070
12.557296342764,33489,15.532204182764,40122
12.557416262764,34941,15.532324102764,40174
12.557536182764,36393,15.532444022764,40226
12.557656102764,37845,15.532563942764,40278
12.557776022764,39297,15.532683862764,40330
12.557895942764,40749,15.532803782764,40382
12.558015862764,42201,15.532923702764,40434
12.558135782764,43653,15.533043622764,40486
12.558255702764,45105,15.533163542764,40538
12.558375622764,46557,15.533283462764,40590
12.558495542764,48009,15.533403382764,40641
12.558615462764,49461,15.533523302764,40692
12.558735382764,50913,15.533643222764,40743
12.558855302764,52365,15.533763142764,40794
12.558975222764,53817,15.533883062764,40845
12.559095142764,55269,15.534002982764,40896
12.559215062764,56721,15.534122902764,40947
12.559334982764,58173,15.534242822764,40998
12.559454902764,59625,15.537720502764,24855
12.561215782764,20421,15.537840422764,26307
12.561226982764,20524,15.537960342764,27759
12.561346902764,20626,15.538080262764,29211
12.561466822764,20728,15.538200182764,30663
12.561586742764,20829,15.538320102764,32115
12.561706662764,20930,15.538440022764,33567
12.561826582764,21030,15.538559942764,35019
12.561946502764,21130,15.538679862764,36471
12.562066422764,21229,15.538799782764,37923
12.562186342764,21328,15.538919702764,39375
12.562306262764,21426,15.539039622764,40827
12.562426182764,21524,15.539159542764,42279
12.562546102764,21621,15.539279462764,43731
12.562666022764,21718,15.539399382764,45183
12.562785942764,21815,15.539519302764,46635
12.564555302764,21911,15.539639222764,48087
12.564574742764,22007,15.539759142764,49539
12.564694662764,22102,15.539879062764,50991
12.564814582764,22197,15.539998982764,52443
12.564934502764,22291,15.540118902764,53895
12.565054422764,22385,15.540238822764,55347
12.565174342764,22479,15.540358742764,56799
12.565294262764,22572,15.540478662764,58251
12.565414182764,22665,15.540598582764,59703
12.565534102764,22758,15.542393462764,20499
12.565654022764,22850,15.542410902764,20601
12.565773942764,22942,15.542530822764,20703
12.565893862764,23033,15.542650742764,20804
12.566013782764,23124,15.542770662764,20905
12.566133702764,23215,15.542890582764,21005
12.567932502764,23305,15.543010502764,21105
12.568172342764,23395,15.543130422764,21204
12.568292262764,23485,15.543250342764,21303
12.568412182764,23574,15.543370262764,21401
12.568532102764,23663,15.543490182764,21499
12.568652022764,23752,15.543610102764,21597
12.568771942764,23840,15.543730022764,21694
12.568891862764,23928,15.543849942764,21791
12.569011782764,24016,15.543969862764,21887
12.569131702764,24103,15.545768662764,21983
12.569251622764,24190,15.545794262764,22078
12.569371542764,24277,15.545914182764,22173
12.569491462764,24363,15.546034102764,22268
12.569611382764,24449,15.546154022764,22362
12.569731302764,24535,15.546273942764,22456
12.571650022764,24620,15.546393862764,22549
12.571769942764,24705,15.546513782764,22642
12.572009782764,24790,15.546633702764,22735
12.572129702764,24875,15.546753622764,22827
12.572249622764,24959,15.546873542764,22919
12.572369542764,25043,15.546993462764,23010
12.572489462764,25127,15.547113382764,23101
12.572609382764,25210,15.547233302764,23192
12.572729302764,25293,15.547353222764,23282
12.572849222764,25376,15.549271942764,23372
12.572969142764,25459,15.549391862764,23462
12.573089062764,25541,15.549511782764,23551
12.573208982764,25623,15.549631702764,23640
12.573328902764,25705,15.549751622764,23729
12.573448822764,25787,15.549871542764,23817
12.573568742764,25868,15.549991462764,23905
12.575607382764,25949,15.550111382764,23993
12.575727302764,26030,15.550231302764,24080
12.575847222764,26110,15.550351222764,24167
12.576087062764,26190,15.550471142764,24254
12.576206982764,26270,15.550591062764,24340
12.576326902764,26350,15.550710982764,24426
12.576446822764,26430,15.550830902764,24512
12.576566742764,26509,15.550950822764,24598
12.576686662764,26588,15.551190662764,24683
12.576806582764,26667,15.553109382764,24768
12.576926502764,26746,15.553229302764,24853
12.577046422764,26824,15.553349222764,24937
12.577166342764,26902,15.553469142764,25021
12.577286262764,26980,15.553589062764,25105
12.577406182764,27058,15.553708982764,25188
12.577526102764,27135,15.553828902764,25271
12.577646022764,27212,15.553948822764,25354
12.579804582764,27289,15.554068742764,25437
12.579924502764,27366,15.554188662764,25519
12.580044422764,27443,15.554308582764,25601
12.580284262764,27519,15.554428502764,25683
12.580404182764,27595,15.554548422764,25765
12.580524102764,27671,15.554668342764,25846
12.580644022764,27747,15.554788262764,25927
12.580763942764,27822,15.555028102764,26008
12.580883862764,27897,15.557066742764,26089
12.581003782764,27972,15.557186662764,26169
12.581123702764,28047,15.557306582764,26249
12.581243622764,28122,15.557426502764,26329
12.581363542764,28196,15.557546422764,26409
12.581483462764,28270,15.557666342764,26488
12.581603382764,28344,15.557786262764,26567
12.581723302764,28418,15.557906182764,26646
12.581843222764,28492,15.558026102764,26725
12.581963142764,28565,15.558146022764,26803
12.584241622764,28638,15.558265942764,26881
12.584361542764,28711,15.558385862764,26959
12.584481462764,28784,15.558505782764,27037
12.584721302764,28857,15.558625702764,27114
12.584841222764,28930,15.558745622764,27191
12.584961142764,29002,15.558865542764,27268
12.585081062764,29074,15.559105382764,27345
12.585200982764,29146,15.561263942764,27422
12.585320902764,29218,15.561383862764,27498
12.585440822764,29290,15.561503782764,27574
12.585560742764,29361,15.561623702764,27650
12.585680662764,29432,15.561743622764,27726
12.585800582764,29503,15.561863542764,27802
12.585920502764,29574,15.561983462764,27877
12.586040422764,29645,15.562103382764,27952
12.586160342764,29716,15.562223302764,28027
12.586280262764,29786,15.562343222764,28102
12.586400182764,29856,15.562463142764,28177
12.586520102764,29926,15.562583062764,28251
12.588918502764,29996,15.562702982764,28325
12.589038422764,30066,15.562822902764,28399
12.589158342764,30136,15.562942822764,28473
12.589398182764,30205,15.563062742764,28547
12.589518102764,30274,15.563182662764,28620
12.589638022764,30343,15.563422502764,28693
12.589757942764,30412,15.565700982764,28766
12.589877862764,30481,15.565820902764,28839
12.589997782764,30550,15.565940822764,28912
12.590117702764,30619,15.566060742764,28984
12.590237622764,30687,15.566180662764,29056
12.590357542764,30755,15.566300582764,29128
12.590477462764,30823,15.566420502764,29200
12.590597382764,30891,15.566540422764,29272
12.590717302764,30959,15.566660342764,29344
12.590837222764,31027,15.566780262764,29415
12.590957142764,31094,15.566900182764,29486
12.591077062764,31161,15.567020102764,29557
12.591196982764,31228,15.567140022764,29628
12.591316902764,31295,15.567259942764,29699
12.593835222764,31362,15.567379862764,29769
12.593955142764,31429,15.567499782764,29839
12.594075062764,31496,15.567619702764,29909
12.594314902764,31562,15.567739622764,29979
12.594434822764,31628,15.567979462764,30049
12.594554742764,31694,15.570377862764,30119
12.594674662764,31760,15.570497782764,30188
12.594794582764,31826,15.570617702764,30257
12.594914502764,31892,15.570737622764,30326
12.595034422764,31958,15.570857542764,30395
12.595154342764,32023,15.570977462764,30464
12.595274262764,32088,15.571097382764,30533
12.595394182764,32153,15.571217302764,30602
12.595514102764,32218,15.571337222764,30670
12.595634022764,32283,15.571457142764,30738
12.595753942764,32348,15.571577062764,30806
12.595873862764,32413,15.571696982764,30874
12.595993782764,32478,15.571816902764,30942
12.596113702764,32542,15.571936822764,31010
12.596233622764,32606,15.572056742764,31077
12.596353542764,32670,15.572176662764,31144
12.598991782764,32734,15.572296582764,31211
12.599111702764,32798,15.572416502764,31278
12.599231622764,32862,15.572536422764,31345
12.599471462764,32926,15.572776262764,31412
12.599591382764,32990,15.575294582764,31479
12.599711302764,33053,15.575414502764,31545
12.599831222764,33116,15.575534422764,31611
12.599951142764,33179,15.575654342764,31677
12.600071062764,33242,15.575774262764,31743
12.600190982764,33305,15.575894182764,31809
12.600310902764,33368,15.576014102764,31875
12.600430822764,33431,15.576134022764,31941
12.600550742764,33494,15.576253942764,32007
12.600670662764,33556,15.576373862764,32072
12.600790582764,33618,15.576493782764,32137
12.600910502764,33680,15.576613702764,32202
12.601030422764,33742,15.576733622764,32267
12.601150342764,33804,15.576853542764,32332
12.601270262764,33866,15.576973462764,32397
12.601390182764,33928,15.577093382764,32462
12.601510102764,33990,15.577213302764,32526
12.601630022764,34052,15.577333222764,32590
12.604388182764,34113,15.577453142764,32654
12.604508102764,34174,15.577573062764,32718
12.604628022764,34235,15.577812902764,32782
12.604867862764,34296,15.580451142764,32846
12.604987782764,34357,15.580571062764,32910
12.605107702764,34418,15.580690982764,32974
12.605227622764,34479,15.580810902764,33037
12.605347542764,34540,15.580930822764,33100
12.605467462764,34601,15.581050742764,33163
12.605587382764,34661,15.581170662764,33226
12.605707302764,34721,15.581290582764,33289
12.605827222764,34781,15.581410502764,33352
12.605947142764,34841,15.581530422764,33415
12.606067062764,34901,15.581650342764,33478
12.606186982764,34961,15.581770262764,33540
12.606306902764,35021,15.581890182764,33602
12.606426822764,35081,15.582010102764,33664
12.606546742764,35141,15.582130022764,33726
12.606666662764,35200,15.582249942764,33788
12.606786582764,35259,15.582369862764,33850
12.606906502764,35318,15.582489782764,33912
12.607026422764,35377,15.582609702764,33974
12.607146342764,35436,15.582729622764,34036
12.610024422764,35495,15.582849542764,34097
12.610144342764,35554,15.583089382764,34158
12.610264262764,35613,15.585847542764,34219
12.610504102764,35672,15.585967462764,34280
12.610624022764,35731,15.586087382764,34341
12.610743942764,35790,15.586207302764,34402
12.610863862764,35848,15.586327222764,34463
12.610983782764,35906,15.586447142764,34524
12.611103702764,35964,15.586567062764,34585
12.611223622764,36022,15.586686982764,34645
12.611343542764,36080,15.586806902764,34705
12.611463462764,36138,15.586926822764,34765
12.611583382764,36196,15.587046742764,34825
12.611703302764,36254,15.587166662764,34885
12.611823222764,36312,15.587286582764,34945
12.611943142764,36370,15.587406502764,35005
12.612063062764,36427,15.587526422764,35065
12.612182982764,36484,15.587646342764,35125
12.612302902764,36541,15.587766262764,35185
12.612422822764,36598,15.587886182764,35244
12.612542742764,36655,15.588006102764,35303
12.612662662764,36712,15.588126022764,35362
12.612782582764,36769,15.588245942764,35421
12.612902502764,36826,15.588365862764,35480
12.615900502764,36883,15.588605702764,35539
12.616020422764,36940,15.591483782764,35598
12.616140342764,36997,15.591603702764,35657
12.616380182764,37053,15.591723622764,35716
12.616500102764,37109,15.591843542764,35775
12.616620022764,37165,15.591963462764,35833
12.616739942764,37221,15.592083382764,35891
12.616859862764,37277,15.592203302764,35949
12.616979782764,37333,15.592323222764,36007
12.617099702764,37389,15.592443142764,36065
12.617219622764,37445,15.592563062764,36123
12.617339542764,37501,15.592682982764,36181
12.617459462764,37557,15.592802902764,36239
12.617579382764,37613,15.592922822764,36297
12.617699302764,37669,15.593042742764,36355
12.617819222764,37724,15.593162662764,36412
12.617939142764,37779,15.593282582764,36469
12.618059062764,37834,15.593402502764,36526
12.618178982764,37889,15.593522422764,36583
12.618298902764,37944,15.593642342764,36640
12.618418822764,37999,15.593762262764,36697
12.618538742764,38054,15.593882182764,36754
12.618658662764,38109,15.594002102764,36811
12.618778582764,38164,15.594122022764,36868
12.618898502764,38219,15.594361862764,36925
12.622016422764,38274,15.597359862764,36982
